nb_shards,nb_requests,accuracy,retraining_time
5,245,0.9560206734936278,15.673473596572876
5,246,0.9563416904754262,16.493654489517212
5,247,0.957144232929922,15.909969806671143
5,248,0.9559243683990883,15.73583173751831
5,249,0.9559243683990883,15.809012651443481
5,250,0.9555391480209303,16.349989414215088
5,251,0.956759012551764,16.107494354248047
5,252,0.9560848768899874,16.063546657562256
5,253,0.9559885717954479,16.719439268112183
5,254,0.9559243683990883,16.248716354370117
5,255,0.9557317582100093,16.6390323638916
5,256,0.9559243683990883,16.145790100097656
5,257,0.9564700972681455,15.918390989303589
5,258,0.9553786395300311,16.512251377105713
5,259,0.9566948091554043,16.491650581359863
5,260,0.956373792173606,16.15089988708496
5,261,0.9556996565118294,16.300729513168335
5,262,0.956566402362685,15.872425079345703
5,263,0.9558280633045488,15.463996887207031
5,264,0.9560206734936278,15.711891651153564
5,265,0.9557959616063689,16.485269784927368
5,266,0.9555712497191101,15.890393733978271
5,267,0.9566627074572245,16.19282627105713
5,268,0.9564700972681455,15.900381088256836
5,269,0.9561490802863472,16.0303738117218
5,270,0.9560848768899874,15.822389841079712
5,271,0.9557959616063689,17.10945987701416
5,272,0.9557638599081891,16.21065092086792
5,273,0.9562453853808867,16.06469440460205
5,274,0.9562774870790665,16.187874794006348
5,275,0.9557959616063689,16.218368530273438
5,276,0.9547045038682547,15.862955331802368
5,277,0.9556996565118294,17.25916290283203
5,278,0.9564379955699657,15.948096752166748
5,279,0.9560206734936278,16.518850088119507
5,280,0.9559885717954479,16.24168300628662
5,281,0.9557317582100093,16.18047595024109
5,282,0.9555712497191101,15.855747699737549
5,283,0.9548971140573337,15.929570436477661
5,284,0.9559243683990883,15.945635318756104
5,285,0.9557959616063689,16.140353441238403
5,286,0.9566627074572245,15.91230583190918
5,287,0.9558280633045488,15.697597742080688
5,288,0.9566306057590447,16.191551208496094
5,289,0.956373792173606,16.31219458580017
5,290,0.9563095887772464,15.704947233200073
5,291,0.9556996565118294,16.13773012161255
5,292,0.9563416904754262,16.372820615768433
5,293,0.956373792173606,16.69339370727539
5,294,0.955410741228211,16.299580097198486
5,295,0.9563416904754262,16.185619831085205
5,296,0.9554428429263908,16.008548736572266
5,297,0.9555391480209303,16.12138795852661
5,298,0.9563416904754262,16.264232397079468
5,299,0.9565343006645052,15.952077150344849
5,300,0.956181181984527,15.826009511947632
5,301,0.95560335141729,16.434882164001465
5,302,0.9568553176463035,15.839693069458008
5,303,0.9555070463227505,15.938452005386353
5,304,0.9564058938717859,16.182191133499146
5,305,0.9555712497191101,16.136419534683228
5,306,0.9566306057590447,16.188444137573242
5,307,0.9566948091554043,15.935571193695068
5,308,0.9557959616063689,16.22951054573059
5,309,0.956181181984527,16.9334933757782
5,310,0.9561169785881674,16.742680549621582
5,311,0.9560206734936278,16.35383105278015
5,312,0.9554428429263908,16.068069458007812
5,313,0.9557638599081891,16.606552839279175
5,314,0.9553144361336715,16.121667623519897
5,315,0.9570158261372027,16.08934998512268
5,316,0.9569837244390228,15.947965145111084
5,317,0.9560527751918076,16.254247188568115
5,318,0.9560206734936278,16.033597946166992
5,319,0.956181181984527,15.932236194610596
5,320,0.954832910660974,16.318639516830444
5,321,0.9564379955699657,15.957853078842163
5,322,0.9568232159481237,16.21109127998352
5,323,0.9566627074572245,15.907691478729248
5,324,0.9559885717954479,16.0260968208313
5,325,0.956181181984527,16.321976900100708
5,326,0.9559564700972681,16.40468955039978
5,327,0.956566402362685,16.67498230934143
5,328,0.9557959616063689,16.121455669403076
5,329,0.9564058938717859,16.019764184951782
5,330,0.9560206734936278,16.101685762405396
5,331,0.956373792173606,16.833118677139282
5,332,0.9561169785881674,16.178993225097656
5,333,0.9552823344354916,16.100335359573364
5,334,0.9561490802863472,16.265902280807495
5,335,0.9548008089627942,15.95644998550415
5,336,0.9552823344354916,16.050100564956665
5,337,0.9552823344354916,16.431652069091797
5,338,0.9572405380244615,16.138272047042847
5,339,0.9560848768899874,15.786315679550171
5,340,0.9557959616063689,16.61155104637146
5,341,0.956373792173606,15.809690237045288
5,342,0.9560206734936278,15.730443954467773
5,343,0.9556354531154698,16.2106192111969
5,344,0.9557638599081891,16.72601079940796
5,345,0.9564058938717859,16.304563999176025
5,346,0.9560206734936278,16.269859790802002
5,347,0.9565021989663253,16.096076488494873
5,348,0.9560206734936278,16.405093908309937
5,349,0.9555391480209303,16.364768266677856
5,350,0.9568874193444833,16.19219422340393
5,351,0.9558280633045488,16.647716522216797
5,352,0.9558601650027286,15.513211965560913
5,353,0.9562453853808867,15.988764524459839
5,354,0.95560335141729,16.367751359939575
5,355,0.9566948091554043,16.317665338516235
5,356,0.9560848768899874,15.984194993972778
5,357,0.9559885717954479,16.071314096450806
5,358,0.9560848768899874,15.756319761276245
5,359,0.9550897242464126,16.143264293670654
5,360,0.9554749446245706,16.003341674804688
5,361,0.9562774870790665,15.660550117492676
5,362,0.9568232159481237,15.495731830596924
5,363,0.9562132836827069,15.959393501281738
5,364,0.9556675548136496,15.640104293823242
5,365,0.9554428429263908,15.566195011138916
5,366,0.9560206734936278,15.878573179244995
5,367,0.9571121312317422,16.115046977996826
5,368,0.9560527751918076,15.723009824752808
5,369,0.9548650123591538,15.893567085266113
5,370,0.9562774870790665,16.063022136688232
5,371,0.957144232929922,15.950551271438599
5,372,0.9559885717954479,15.986079931259155
5,373,0.9553465378318513,16.609052419662476
5,374,0.956181181984527,16.117658138275146
5,375,0.9567911142499438,17.060271739959717
5,376,0.9562132836827069,16.16905689239502
5,377,0.9556675548136496,15.70225739479065
5,378,0.955218131039132,15.753510236740112
5,379,0.9558601650027286,16.13674235343933
5,380,0.9559564700972681,15.623660802841187
5,381,0.9562132836827069,15.742872476577759
5,382,0.955218131039132,15.836814880371094
5,383,0.9566627074572245,15.877320528030396
5,384,0.9557317582100093,15.712360143661499
5,385,0.9564379955699657,15.835422277450562
5,386,0.9560848768899874,16.03572106361389
5,387,0.9563416904754262,16.061655282974243
5,388,0.9564700972681455,16.14311146736145
5,389,0.9565985040608648,16.035855054855347
5,390,0.9558280633045488,16.400999069213867
5,391,0.956566402362685,15.880696058273315
5,392,0.9566306057590447,16.068040370941162
5,393,0.9561490802863472,16.087969541549683
5,394,0.9556354531154698,16.26205539703369
5,395,0.9564379955699657,15.905145645141602
5,396,0.9560206734936278,16.140748977661133
5,397,0.9566627074572245,15.918681859970093
5,398,0.95560335141729,15.78961443901062
5,399,0.9555070463227505,15.856233358383179
5,400,0.9556996565118294,15.641923666000366
5,401,0.9569837244390228,15.807171821594238
5,402,0.9558922667009084,15.994434118270874
5,403,0.9550897242464126,16.079606294631958
5,404,0.9559885717954479,16.023155450820923
5,405,0.9564700972681455,15.808209419250488
5,406,0.9555070463227505,15.581292867660522
5,407,0.956951622740843,15.687679767608643
5,408,0.9565021989663253,15.992454051971436
5,409,0.9563095887772464,16.010318756103516
5,410,0.9568232159481237,15.679847002029419
5,411,0.9570479278353825,15.89613938331604
5,412,0.9562132836827069,15.832456111907959
5,413,0.9558922667009084,15.468188524246216
5,414,0.956566402362685,15.724039793014526
5,415,0.9556996565118294,15.60900616645813
5,416,0.9552502327373118,15.999334335327148
5,417,0.9564379955699657,15.785682678222656
5,418,0.9565985040608648,15.74842882156372
5,419,0.9556675548136496,16.279927253723145
5,420,0.9562774870790665,15.705090284347534
5,421,0.9561169785881674,15.70256519317627
5,422,0.9557638599081891,16.485907793045044
5,423,0.9556996565118294,15.727811813354492
5,424,0.9562774870790665,15.898258924484253
5,425,0.956759012551764,15.75117015838623
5,426,0.956566402362685,15.734196424484253
5,427,0.9556996565118294,15.630843877792358
5,428,0.9562132836827069,15.741422891616821
5,429,0.9565343006645052,16.604057788848877
5,430,0.9556996565118294,15.694602727890015
5,431,0.9554428429263908,16.5652859210968
5,432,0.9564700972681455,16.001854181289673
5,433,0.9560206734936278,16.26545524597168
5,434,0.9560848768899874,16.175997495651245
5,435,0.9562453853808867,16.768339157104492
5,436,0.9563095887772464,15.664652824401855
5,437,0.9558922667009084,16.09902262687683
5,438,0.9548008089627942,15.889472484588623
5,439,0.9550897242464126,16.091688871383667
5,440,0.9552823344354916,15.8400239944458
5,441,0.9565343006645052,16.355581760406494
5,442,0.9561490802863472,15.73793625831604
5,443,0.9572084363262816,15.669705390930176
5,444,0.9569837244390228,16.011210680007935
5,445,0.9561490802863472,16.267250299453735
5,446,0.9561169785881674,15.977922677993774
5,447,0.9572084363262816,16.537920713424683
5,448,0.9555712497191101,16.16107702255249
5,449,0.9562132836827069,16.12278127670288
5,450,0.9549934191518731,16.444976329803467
5,451,0.9558601650027286,16.365548372268677
5,452,0.9558601650027286,15.990188360214233
5,453,0.9574331482135405,17.498712301254272
5,454,0.9558922667009084,17.892760276794434
5,455,0.9558922667009084,17.714336395263672
5,456,0.9557959616063689,17.472146034240723
5,457,0.956566402362685,18.039334058761597
5,458,0.9560206734936278,17.322579860687256
5,459,0.9563095887772464,16.313531398773193
5,460,0.9558280633045488,15.951226234436035
5,461,0.9570158261372027,15.98923921585083
5,462,0.9555391480209303,16.141241550445557
5,463,0.9564379955699657,16.028910875320435
5,464,0.9565021989663253,16.466389417648315
5,465,0.9556996565118294,16.491369485855103
5,466,0.9562132836827069,16.175384759902954
5,467,0.9564700972681455,17.10198664665222
5,468,0.9553144361336715,16.89845085144043
5,469,0.9558922667009084,16.34521794319153
5,470,0.9564379955699657,16.687427520751953
5,471,0.9566627074572245,16.231242418289185
5,472,0.9559243683990883,15.81536865234375
5,473,0.9566627074572245,16.74641704559326
5,474,0.9552823344354916,16.271721839904785
5,475,0.9567911142499438,15.835129976272583
5,476,0.9567269108535842,17.000648260116577
5,477,0.9550897242464126,16.401209354400635
5,478,0.9557638599081891,15.961706399917603
5,479,0.9564058938717859,16.326756238937378
5,480,0.9558280633045488,15.749429702758789
5,481,0.9556996565118294,15.39224886894226
5,482,0.9556996565118294,16.307495832443237
5,483,0.9557638599081891,15.849282026290894
5,484,0.9557638599081891,15.894010782241821
5,485,0.9550897242464126,16.495635271072388
5,486,0.9549613174536933,15.92932915687561
5,487,0.9563095887772464,15.806341886520386
5,488,0.9559243683990883,16.866549968719482
5,489,0.9573689448171808,16.29826259613037
5,490,0.9564379955699657,16.058834314346313
5,491,0.95560335141729,16.508919715881348
5,492,0.9563416904754262,16.620385885238647
5,493,0.9568232159481237,15.643259763717651
5,494,0.9555712497191101,15.968791246414185
5,495,0.9558280633045488,16.539832592010498
5,496,0.9566627074572245,16.492289543151855
5,497,0.9554749446245706,17.442174434661865
5,498,0.9560527751918076,17.831154823303223
5,499,0.9553144361336715,17.91570734977722
5,500,0.9558280633045488,18.633965730667114
